uid,date,n_convo,minutes_convo,n_unlocks,n_scans,n_bt_unique,sleep,stress,deadline_day,weekday,weekend
20,2013-06-27,0,0,0,0,0,NA,NA,1,Thu,0
20,2013-06-28,0,0,0,0,0,NA,NA,1,Fri,0
20,2013-06-29,0,0,0,0,0,NA,NA,1,Sat,1
20,2013-06-30,0,0,0,0,0,NA,NA,1,Sun,1
20,2013-07-01,0,0,0,0,0,NA,NA,1,Mon,0
20,2013-07-02,0,0,0,0,0,NA,NA,1,Tue,0
20,2013-07-03,0,0,0,0,0,NA,NA,1,Wed,0
20,2013-07-04,0,0,0,0,0,NA,NA,1,Thu,0
20,2013-07-05,0,0,0,0,0,NA,NA,1,Fri,0
20,2013-07-06,0,0,0,0,0,NA,NA,1,Sat,1
20,2013-07-07,0,0,0,0,0,NA,NA,1,Sun,1
20,2013-07-08,0,0,0,0,0,NA,NA,1,Mon,0
20,2013-07-09,0,0,0,0,0,NA,NA,1,Tue,0
20,2013-07-10,0,0,0,0,0,NA,NA,1,Wed,0
20,2013-07-11,0,0,0,0,0,NA,NA,1,Thu,0
20,2013-07-12,0,0,0,0,0,NA,NA,1,Fri,0
20,2013-07-13,0,0,0,0,0,NA,NA,1,Sat,1
20,2013-07-14,0,0,0,0,0,NA,NA,1,Sun,1
20,2013-07-15,0,0,0,0,0,NA,NA,1,Mon,0
20,2013-07-16,0,0,0,0,0,NA,NA,1,Tue,0
20,2013-07-17,0,0,0,0,0,NA,NA,1,Wed,0
20,2013-07-18,0,0,0,0,0,NA,NA,1,Thu,0
20,2013-07-19,0,0,0,0,0,NA,NA,1,Fri,0
20,2013-07-20,0,0,0,0,0,NA,NA,1,Sat,1
20,2013-07-21,0,0,0,0,0,NA,NA,1,Sun,1
20,2013-07-22,0,0,0,0,0,NA,NA,1,Mon,0
20,2013-07-23,0,0,0,0,0,NA,NA,1,Tue,0
20,2013-07-24,0,0,0,0,0,NA,NA,1,Wed,0
20,2013-07-25,0,0,0,0,0,NA,NA,1,Thu,0
20,2013-07-26,0,0,0,0,0,NA,NA,1,Fri,0
20,2013-07-27,0,0,0,0,0,NA,NA,1,Sat,1
20,2013-07-28,0,0,0,0,0,NA,NA,1,Sun,1
20,2013-07-29,0,0,0,0,0,NA,NA,1,Mon,0
20,2013-07-30,0,0,0,0,0,NA,NA,1,Tue,0
20,2013-07-31,0,0,0,0,0,NA,NA,1,Wed,0
20,2013-08-01,0,0,0,0,0,NA,NA,1,Thu,0
20,2013-08-02,0,0,0,0,0,NA,NA,1,Fri,0
20,2013-08-03,0,0,0,0,0,NA,NA,1,Sat,1
20,2013-08-04,0,0,0,0,0,NA,NA,1,Sun,1
20,2013-08-05,0,0,0,0,0,NA,NA,1,Mon,0
20,2013-08-06,0,0,0,0,0,NA,NA,1,Tue,0
20,2013-08-07,0,0,0,0,0,NA,NA,1,Wed,0
20,2013-08-08,0,0,0,0,0,NA,NA,1,Thu,0
20,2013-08-09,0,0,0,0,0,NA,NA,1,Fri,0
20,2013-08-10,0,0,0,0,0,NA,NA,1,Sat,1
20,2013-08-11,0,0,0,0,0,NA,NA,1,Sun,1
20,2013-08-12,0,0,0,0,0,NA,NA,1,Mon,0
20,2013-08-13,0,0,0,0,0,NA,NA,1,Tue,0
20,2013-08-14,0,0,0,0,0,NA,NA,1,Wed,0
20,2013-08-15,0,0,0,0,0,NA,NA,1,Thu,0
20,2013-08-16,0,0,0,0,0,NA,NA,1,Fri,0
20,2013-08-17,0,0,0,0,0,NA,NA,1,Sat,1
20,2013-08-18,0,0,0,0,0,NA,NA,1,Sun,1
20,2013-08-19,0,0,0,0,0,NA,NA,1,Mon,0
22,2013-03-24,0,0,0,0,0,NA,NA,0,Sun,1
22,2013-03-27,14,0,6,101,0,6,1,1,Wed,0
22,2013-03-28,28,0,7,0,0,7,4.666666666666667,1,Thu,0
22,2013-03-29,39,0,6,0,0,7,2,1,Fri,0
22,2013-03-30,27,0,4,0,0,NA,2.5,1,Sat,1
22,2013-03-31,18,0,4,12,0,8.5,2,1,Sun,1
22,2013-04-01,9,0,5,45,0,8,1,1,Mon,0
22,2013-04-02,21,0,3,99,0,8,1,1,Tue,0
22,2013-04-03,34,0,6,129,0,7,4,1,Wed,0
22,2013-04-04,31,0,1,45,0,9,2,1,Thu,0
22,2013-04-05,40,0,5,81,0,8,1,1,Fri,0
22,2013-04-06,25,0,5,102,0,NA,1,1,Sat,1
22,2013-04-07,16,0,2,32,0,NA,5,1,Sun,1
22,2013-04-08,0,0,5,120,0,8,4.5,1,Mon,0
22,2013-04-09,0,0,2,46,0,9,4,1,Tue,0
22,2013-04-10,0,0,4,78,0,8,4,1,Wed,0
22,2013-04-11,0,0,5,86,0,7,3,1,Thu,0
22,2013-04-12,0,0,5,117,0,NA,1,1,Fri,0
22,2013-04-13,0,0,4,22,0,NA,3,1,Sat,1
22,2013-04-14,0,0,4,89,0,8,1,1,Sun,1
22,2013-04-15,0,0,3,104,0,NA,1,1,Mon,0
22,2013-04-16,4,0,4,96,0,NA,1,1,Tue,0
22,2013-04-17,16,0,5,113,0,NA,1,1,Wed,0
22,2013-04-18,22,0,6,127,0,NA,1,1,Thu,0
22,2013-04-19,36,0,4,178,0,NA,4,1,Fri,0
22,2013-04-20,27,0,2,93,0,NA,1,1,Sat,1
22,2013-04-21,12,0,3,260,0,9,NA,1,Sun,1
22,2013-04-22,0,0,3,154,0,NA,NA,1,Mon,0
22,2013-04-23,0,0,2,91,0,NA,4,1,Tue,0
22,2013-04-24,0,0,4,100,0,NA,NA,1,Wed,0
22,2013-04-25,5,0,0,27,0,NA,NA,1,Thu,0
22,2013-04-26,0,0,0,0,0,NA,NA,1,Fri,0
22,2013-04-27,4,0,0,4,0,NA,NA,1,Sat,1
22,2013-04-28,26,0,3,24,0,NA,NA,1,Sun,1
22,2013-04-29,1,0,0,1,0,NA,NA,1,Mon,0
22,2013-04-30,0,0,0,0,0,8,NA,1,Tue,0
22,2013-05-01,0,0,0,0,0,NA,NA,1,Wed,0
22,2013-05-02,0,0,0,0,0,NA,NA,1,Thu,0
22,2013-05-03,2,0,1,31,0,NA,NA,1,Fri,0
22,2013-05-04,23,0,1,52,0,NA,NA,1,Sat,1
22,2013-05-05,5,0,2,24,0,NA,NA,1,Sun,1
22,2013-05-06,17,0,3,130,0,NA,4,1,Mon,0
22,2013-05-07,11,0,3,39,0,NA,4,1,Tue,0
22,2013-05-08,0,0,5,105,0,NA,NA,1,Wed,0
22,2013-05-09,0,0,5,79,0,NA,NA,1,Thu,0
22,2013-05-10,99,0,5,34,0,10,NA,1,Fri,0
22,2013-05-11,12,0,5,43,0,NA,NA,1,Sat,1
22,2013-05-12,11,0,4,43,0,NA,4,1,Sun,1
22,2013-05-13,0,0,4,60,0,NA,NA,1,Mon,0
22,2013-05-14,0,0,4,113,0,15,NA,1,Tue,0
22,2013-05-15,28,0,1,205,0,NA,NA,1,Wed,0
22,2013-05-16,72,0,4,110,0,NA,1,1,Thu,0
22,2013-05-17,29,0,2,25,0,NA,NA,1,Fri,0
22,2013-05-18,35,0,4,72,0,NA,NA,1,Sat,1
22,2013-05-19,19,0,1,57,0,NA,NA,1,Sun,1
22,2013-05-20,21,0,2,101,0,NA,NA,1,Mon,0
22,2013-05-21,14,0,4,61,0,NA,NA,1,Tue,0
22,2013-05-22,35,0,4,54,0,NA,NA,1,Wed,0
22,2013-05-23,18,0,5,72,0,NA,4,1,Thu,0
22,2013-05-24,57,0,4,102,0,NA,NA,1,Fri,0
22,2013-05-25,15,0,1,32,0,NA,NA,1,Sat,1
22,2013-05-26,0,0,0,0,0,NA,NA,1,Sun,1
22,2013-05-27,31,0,5,373,0,NA,NA,1,Mon,0
22,2013-05-28,21,0,3,89,0,NA,NA,1,Tue,0
22,2013-05-29,0,0,0,0,0,NA,NA,1,Wed,0
22,2013-05-30,29,0,7,41,0,NA,NA,1,Thu,0
22,2013-05-31,45,0,1,61,0,NA,NA,1,Fri,0
22,2013-06-01,5,0,0,14,0,NA,NA,1,Sat,1
22,2013-06-02,0,0,0,0,0,NA,NA,1,Sun,1
22,2013-06-03,0,0,0,0,0,NA,NA,1,Mon,0
22,2013-06-04,0,0,0,0,0,NA,NA,1,Tue,0
22,2013-06-05,0,0,0,0,0,NA,NA,1,Wed,0
22,2013-06-06,0,0,0,0,0,NA,NA,1,Thu,0
22,2013-06-07,0,0,0,0,0,NA,NA,1,Fri,0
22,2013-06-08,0,0,0,0,0,NA,NA,1,Sat,1
22,2013-06-09,0,0,0,0,0,NA,NA,1,Sun,1
22,2013-06-10,0,0,0,0,0,NA,NA,1,Mon,0
22,2013-06-11,0,0,0,0,0,NA,NA,1,Tue,0
22,2013-06-12,0,0,0,0,0,NA,NA,1,Wed,0
22,2013-06-13,0,0,0,0,0,NA,NA,1,Thu,0
22,2013-06-14,0,0,0,0,0,NA,NA,1,Fri,0
22,2013-06-15,0,0,0,0,0,NA,NA,1,Sat,1
22,2013-06-16,0,0,0,0,0,NA,NA,1,Sun,1
22,2013-06-17,0,0,0,0,0,NA,NA,1,Mon,0
22,2013-06-18,0,0,0,0,0,NA,NA,1,Tue,0
22,2013-06-19,0,0,0,0,0,NA,NA,1,Wed,0
22,2013-06-20,0,0,0,0,0,NA,NA,1,Thu,0
22,2013-06-21,0,0,0,0,0,NA,NA,1,Fri,0
22,2013-06-22,0,0,0,0,0,NA,NA,1,Sat,1
22,2013-06-23,0,0,0,0,0,NA,NA,1,Sun,1
22,2013-06-24,0,0,0,0,0,NA,NA,1,Mon,0
22,2013-06-25,0,0,0,0,0,NA,NA,1,Tue,0
22,2013-06-26,0,0,0,0,0,NA,NA,1,Wed,0
22,2013-06-27,0,0,0,0,0,NA,NA,1,Thu,0
22,2013-06-28,0,0,0,0,0,NA,NA,1,Fri,0
22,2013-06-29,0,0,0,0,0,NA,NA,1,Sat,1
22,2013-06-30,0,0,0,0,0,NA,NA,1,Sun,1
22,2013-07-01,0,0,0,0,0,NA,NA,1,Mon,0
22,2013-07-02,0,0,0,0,0,NA,NA,1,Tue,0
22,2013-07-03,0,0,0,0,0,NA,NA,1,Wed,0
22,2013-07-04,0,0,0,0,0,NA,NA,1,Thu,0
22,2013-07-05,0,0,0,0,0,NA,NA,1,Fri,0
22,2013-07-06,0,0,0,0,0,NA,NA,1,Sat,1
22,2013-07-07,0,0,0,0,0,NA,NA,1,Sun,1
22,2013-07-08,0,0,0,0,0,NA,NA,1,Mon,0
22,2013-07-09,0,0,0,0,0,NA,NA,1,Tue,0
22,2013-07-10,0,0,0,0,0,NA,NA,1,Wed,0
22,2013-07-11,0,0,0,0,0,NA,NA,1,Thu,0
22,2013-07-12,0,0,0,0,0,NA,NA,1,Fri,0
22,2013-07-13,0,0,0,0,0,NA,NA,1,Sat,1
22,2013-07-14,0,0,0,0,0,NA,NA,1,Sun,1
22,2013-07-15,0,0,0,0,0,NA,NA,1,Mon,0
22,2013-07-16,0,0,0,0,0,NA,NA,1,Tue,0
22,2013-07-17,0,0,0,0,0,NA,NA,1,Wed,0
22,2013-07-18,0,0,0,0,0,NA,NA,1,Thu,0
22,2013-07-19,0,0,0,0,0,NA,NA,1,Fri,0
22,2013-07-20,0,0,0,0,0,NA,NA,1,Sat,1
22,2013-07-21,0,0,0,0,0,NA,NA,1,Sun,1
22,2013-07-22,0,0,0,0,0,NA,NA,1,Mon,0
22,2013-07-23,0,0,0,0,0,NA,NA,1,Tue,0
22,2013-07-24,0,0,0,0,0,NA,NA,1,Wed,0
22,2013-07-25,0,0,0,0,0,NA,NA,1,Thu,0
22,2013-07-26,0,0,0,0,0,NA,NA,1,Fri,0
22,2013-07-27,0,0,0,0,0,NA,NA,1,Sat,1
22,2013-07-28,0,0,0,0,0,NA,NA,1,Sun,1
22,2013-07-29,0,0,0,0,0,NA,NA,1,Mon,0
22,2013-07-30,0,0,0,0,0,NA,NA,1,Tue,0
22,2013-07-31,0,0,0,0,0,NA,NA,1,Wed,0
22,2013-08-01,0,0,0,0,0,NA,NA,1,Thu,0
22,2013-08-02,0,0,0,0,0,NA,NA,1,Fri,0
22,2013-08-03,0,0,0,0,0,NA,NA,1,Sat,1
22,2013-08-04,0,0,0,0,0,NA,NA,1,Sun,1
22,2013-08-05,0,0,0,0,0,NA,NA,1,Mon,0
22,2013-08-06,0,0,0,0,0,NA,NA,1,Tue,0
22,2013-08-07,0,0,0,0,0,NA,NA,1,Wed,0
22,2013-08-08,0,0,0,0,0,NA,NA,1,Thu,0
22,2013-08-09,0,0,0,0,0,NA,NA,1,Fri,0
22,2013-08-10,0,0,0,0,0,NA,NA,1,Sat,1
22,2013-08-11,0,0,0,0,0,NA,NA,1,Sun,1
22,2013-08-12,0,0,0,0,0,NA,NA,1,Mon,0
22,2013-08-13,0,0,0,0,0,NA,NA,1,Tue,0
22,2013-08-14,0,0,0,0,0,NA,NA,1,Wed,0
22,2013-08-15,0,0,0,0,0,NA,NA,1,Thu,0
22,2013-08-16,0,0,0,0,0,NA,NA,1,Fri,0
22,2013-08-17,0,0,0,0,0,NA,NA,1,Sat,1
22,2013-08-18,0,0,0,0,0,NA,NA,1,Sun,1
22,2013-08-19,0,0,0,0,0,NA,NA,1,Mon,0
23,2013-03-24,0,0,0,0,0,NA,NA,0,Sun,1
23,2013-03-27,13,0,0,16,0,NA,1,1,Wed,0
23,2013-03-28,36,0,5,50,0,8,1,1,Thu,0
23,2013-03-29,15,0,5,36,0,9,1.5,1,Fri,0
23,2013-03-30,16,0,5,27,0,8,2.2,1,Sat,1
23,2013-03-31,16,0,3,35,0,8,2.5,1,Sun,1
23,2013-04-01,23,0,3,58,0,8,4,1,Mon,0
23,2013-04-02,27,0,3,49,0,8,1,1,Tue,0
23,2013-04-03,18,0,5,4,0,7,1,1,Wed,0
23,2013-04-04,31,0,3,72,0,8,1,1,Thu,0
23,2013-04-05,25,0,5,30,0,8,1,1,Fri,0
23,2013-04-06,26,0,2,106,0,8,2,1,Sat,1
23,2013-04-07,36,0,5,31,0,7,2.5,1,Sun,1
23,2013-04-08,24,0,4,57,0,8,1,1,Mon,0
23,2013-04-09,22,0,4,23,0,8,1,1,Tue,0
23,2013-04-10,15,0,3,52,0,NA,1,1,Wed,0
23,2013-04-11,19,0,3,37,0,8,NA,1,Thu,0
23,2013-04-12,36,0,1,262,0,5,1,1,Fri,0
23,2013-04-13,24,0,3,132,0,10,1,1,Sat,1
23,2013-04-14,18,0,4,144,0,8,1,1,Sun,1
23,2013-04-15,30,0,2,266,0,8,NA,1,Mon,0
23,2013-04-16,21,0,5,87,0,NA,NA,1,Tue,0
23,2013-04-17,16,0,5,173,0,6,1,1,Wed,0
23,2013-04-18,27,0,6,102,0,8,1,1,Thu,0
23,2013-04-19,16,0,4,196,0,NA,NA,1,Fri,0
23,2013-04-20,22,0,7,187,0,8,1,1,Sat,1
23,2013-04-21,36,0,3,363,0,NA,NA,1,Sun,1
23,2013-04-22,33,0,3,289,0,6,NA,1,Mon,0
23,2013-04-23,20,0,3,254,0,NA,NA,1,Tue,0
23,2013-04-24,14,0,2,147,0,NA,NA,1,Wed,0
23,2013-04-25,28,0,4,316,0,NA,NA,1,Thu,0
23,2013-04-26,19,0,3,88,0,NA,1,1,Fri,0
23,2013-04-27,35,0,5,253,0,NA,NA,1,Sat,1
23,2013-04-28,33,0,1,471,0,NA,NA,1,Sun,1
23,2013-04-29,24,0,5,237,0,NA,NA,1,Mon,0
23,2013-04-30,16,0,5,177,0,NA,1,1,Tue,0
23,2013-05-01,26,0,3,182,0,NA,1,1,Wed,0
23,2013-05-02,52,0,5,219,0,NA,NA,1,Thu,0
23,2013-05-03,24,0,5,198,0,NA,NA,1,Fri,0
23,2013-05-04,21,0,1,109,0,NA,NA,1,Sat,1
23,2013-05-05,18,0,4,199,0,NA,NA,1,Sun,1
23,2013-05-06,17,0,1,221,0,NA,NA,1,Mon,0
23,2013-05-07,26,0,5,169,0,NA,NA,1,Tue,0
23,2013-05-08,53,0,3,245,0,NA,NA,1,Wed,0
23,2013-05-09,13,0,2,114,0,NA,NA,1,Thu,0
23,2013-05-10,10,0,3,199,0,NA,NA,1,Fri,0
23,2013-05-11,29,0,4,281,0,NA,NA,1,Sat,1
23,2013-05-12,14,0,6,115,0,NA,NA,1,Sun,1
23,2013-05-13,22,0,5,180,0,NA,NA,1,Mon,0
23,2013-05-14,22,0,5,214,0,NA,NA,1,Tue,0
23,2013-05-15,12,0,2,159,0,NA,NA,1,Wed,0
23,2013-05-16,7,0,6,219,0,NA,NA,1,Thu,0
23,2013-05-17,22,0,4,186,0,NA,NA,1,Fri,0
23,2013-05-18,21,0,7,133,0,NA,NA,1,Sat,1
23,2013-05-19,17,0,3,63,0,NA,NA,1,Sun,1
23,2013-05-20,18,0,3,189,0,NA,NA,1,Mon,0
23,2013-05-21,19,0,2,113,0,NA,NA,1,Tue,0
23,2013-05-22,13,0,2,195,0,NA,NA,1,Wed,0
23,2013-05-23,9,0,4,110,0,NA,NA,1,Thu,0
23,2013-05-24,0,0,0,0,0,NA,NA,1,Fri,0
23,2013-05-25,0,0,0,0,0,NA,NA,1,Sat,1
23,2013-05-26,0,0,0,0,0,NA,NA,1,Sun,1
23,2013-05-27,0,0,0,0,0,NA,NA,1,Mon,0
23,2013-05-28,0,0,0,0,0,NA,NA,1,Tue,0
23,2013-05-29,0,0,0,0,0,NA,NA,1,Wed,0
23,2013-05-30,0,0,0,0,0,NA,NA,1,Thu,0
23,2013-05-31,0,0,0,0,0,NA,NA,1,Fri,0
23,2013-06-01,0,0,0,0,0,NA,NA,1,Sat,1
23,2013-06-02,0,0,0,0,0,NA,NA,1,Sun,1
23,2013-06-03,0,0,0,0,0,NA,NA,1,Mon,0
23,2013-06-04,0,0,0,0,0,NA,NA,1,Tue,0
23,2013-06-05,0,0,0,0,0,NA,NA,1,Wed,0
23,2013-06-06,0,0,0,0,0,NA,NA,1,Thu,0
23,2013-06-07,0,0,0,0,0,NA,NA,1,Fri,0
23,2013-06-08,0,0,0,0,0,NA,NA,1,Sat,1
23,2013-06-09,0,0,0,0,0,NA,NA,1,Sun,1
23,2013-06-10,0,0,0,0,0,NA,NA,1,Mon,0
23,2013-06-11,0,0,0,0,0,NA,NA,1,Tue,0
23,2013-06-12,0,0,0,0,0,NA,NA,1,Wed,0
23,2013-06-13,0,0,0,0,0,NA,NA,1,Thu,0
23,2013-06-14,0,0,0,0,0,NA,NA,1,Fri,0
23,2013-06-15,0,0,0,0,0,NA,NA,1,Sat,1
23,2013-06-16,0,0,0,0,0,NA,NA,1,Sun,1
23,2013-06-17,0,0,0,0,0,NA,NA,1,Mon,0
23,2013-06-18,0,0,0,0,0,NA,NA,1,Tue,0
23,2013-06-19,0,0,0,0,0,NA,NA,1,Wed,0
23,2013-06-20,0,0,0,0,0,NA,NA,1,Thu,0
23,2013-06-21,0,0,0,0,0,NA,NA,1,Fri,0
23,2013-06-22,0,0,0,0,0,NA,NA,1,Sat,1
23,2013-06-23,0,0,0,0,0,NA,NA,1,Sun,1
23,2013-06-24,0,0,0,0,0,NA,NA,1,Mon,0
23,2013-06-25,0,0,0,0,0,NA,NA,1,Tue,0
23,2013-06-26,0,0,0,0,0,NA,NA,1,Wed,0
23,2013-06-27,0,0,0,0,0,NA,NA,1,Thu,0
23,2013-06-28,0,0,0,0,0,NA,NA,1,Fri,0
23,2013-06-29,0,0,0,0,0,NA,NA,1,Sat,1
23,2013-06-30,0,0,0,0,0,NA,NA,1,Sun,1
23,2013-07-01,0,0,0,0,0,NA,NA,1,Mon,0
23,2013-07-02,0,0,0,0,0,NA,NA,1,Tue,0
23,2013-07-03,0,0,0,0,0,NA,NA,1,Wed,0
23,2013-07-04,0,0,0,0,0,NA,NA,1,Thu,0
23,2013-07-05,0,0,0,0,0,NA,NA,1,Fri,0
23,2013-07-06,0,0,0,0,0,NA,NA,1,Sat,1
23,2013-07-07,0,0,0,0,0,NA,NA,1,Sun,1
23,2013-07-08,0,0,0,0,0,NA,NA,1,Mon,0
23,2013-07-09,0,0,0,0,0,NA,NA,1,Tue,0
23,2013-07-10,0,0,0,0,0,NA,NA,1,Wed,0
23,2013-07-11,0,0,0,0,0,NA,NA,1,Thu,0
23,2013-07-12,0,0,0,0,0,NA,NA,1,Fri,0
23,2013-07-13,0,0,0,0,0,NA,NA,1,Sat,1
23,2013-07-14,0,0,0,0,0,NA,NA,1,Sun,1
23,2013-07-15,0,0,0,0,0,NA,NA,1,Mon,0
23,2013-07-16,0,0,0,0,0,NA,NA,1,Tue,0
23,2013-07-17,0,0,0,0,0,NA,NA,1,Wed,0
23,2013-07-18,0,0,0,0,0,NA,NA,1,Thu,0
23,2013-07-19,0,0,0,0,0,NA,NA,1,Fri,0
23,2013-07-20,0,0,0,0,0,NA,NA,1,Sat,1
23,2013-07-21,0,0,0,0,0,NA,NA,1,Sun,1
23,2013-07-22,0,0,0,0,0,NA,NA,1,Mon,0
23,2013-07-23,0,0,0,0,0,NA,NA,1,Tue,0
23,2013-07-24,0,0,0,0,0,NA,NA,1,Wed,0
23,2013-07-25,0,0,0,0,0,NA,NA,1,Thu,0
23,2013-07-26,0,0,0,0,0,NA,NA,1,Fri,0
23,2013-07-27,0,0,0,0,0,NA,NA,1,Sat,1
23,2013-07-28,0,0,0,0,0,NA,NA,1,Sun,1
23,2013-07-29,0,0,0,0,0,NA,NA,1,Mon,0
23,2013-07-30,0,0,0,0,0,NA,NA,1,Tue,0
23,2013-07-31,0,0,0,0,0,NA,NA,1,Wed,0
23,2013-08-01,0,0,0,0,0,NA,NA,1,Thu,0
23,2013-08-02,0,0,0,0,0,NA,NA,1,Fri,0
23,2013-08-03,0,0,0,0,0,NA,NA,1,Sat,1
23,2013-08-04,0,0,0,0,0,NA,NA,1,Sun,1
23,2013-08-05,0,0,0,0,0,NA,NA,1,Mon,0
23,2013-08-06,0,0,0,0,0,NA,NA,1,Tue,0
23,2013-08-07,0,0,0,0,0,NA,NA,1,Wed,0
23,2013-08-08,0,0,0,0,0,NA,NA,1,Thu,0
23,2013-08-09,0,0,0,0,0,NA,NA,1,Fri,0
23,2013-08-10,0,0,0,0,0,NA,NA,1,Sat,1
23,2013-08-11,0,0,0,0,0,NA,NA,1,Sun,1
23,2013-08-12,0,0,0,0,0,NA,NA,1,Mon,0
23,2013-08-13,0,0,0,0,0,NA,NA,1,Tue,0
23,2013-08-14,0,0,0,0,0,NA,NA,1,Wed,0
23,2013-08-15,0,0,0,0,0,NA,NA,1,Thu,0
23,2013-08-16,0,0,0,0,0,NA,NA,1,Fri,0
23,2013-08-17,0,0,0,0,0,NA,NA,1,Sat,1
23,2013-08-18,0,0,0,0,0,NA,NA,1,Sun,1
23,2013-08-19,0,0,0,0,0,NA,NA,1,Mon,0
24,2013-03-24,0,0,0,0,0,NA,NA,0,Sun,1
24,2013-03-27,10,0,1,72,0,NA,1,1,Wed,0
24,2013-03-28,28,0,3,183,0,NA,NA,1,Thu,0
24,2013-03-29,36,0,5,219,0,6.75,2.5,1,Fri,0
24,2013-03-30,52,0,4,183,0,9,1.5,1,Sat,1
24,2013-03-31,46,0,5,111,0,NA,3,1,Sun,1
24,2013-04-01,28,0,7,251,0,7.5,2,1,Mon,0
24,2013-04-02,23,0,4,238,0,6,4,1,Tue,0
24,2013-04-03,38,0,6,256,0,9,NA,1,Wed,0
24,2013-04-04,28,0,2,133,0,6,NA,1,Thu,0
24,2013-04-05,40,0,6,124,0,9,4,1,Fri,0
24,2013-04-06,31,0,0,126,0,10,1,1,Sat,1
24,2013-04-07,48,0,0,366,0,NA,2,1,Sun,1
24,2013-04-08,41,0,5,283,0,7,1,1,Mon,0
24,2013-04-09,42,0,3,137,0,9,2,1,Tue,0
24,2013-04-10,18,0,1,215,0,NA,NA,1,Wed,0
24,2013-04-11,23,0,5,111,0,NA,NA,1,Thu,0
24,2013-04-12,47,0,4,253,0,7,1.3333333333333333,1,Fri,0
24,2013-04-13,28,0,4,111,0,9,1,1,Sat,1
24,2013-04-14,39,0,4,184,0,9.5,2,1,Sun,1
24,2013-04-15,38,0,7,377,0,NA,1,1,Mon,0
24,2013-04-16,34,0,5,140,0,NA,NA,1,Tue,0
24,2013-04-17,23,0,4,291,0,NA,2,1,Wed,0
24,2013-04-18,28,0,6,155,0,7,2,1,Thu,0
24,2013-04-19,21,0,5,215,0,NA,NA,1,Fri,0
24,2013-04-20,18,0,2,157,0,NA,NA,1,Sat,1
24,2013-04-21,21,0,5,312,0,NA,NA,1,Sun,1
24,2013-04-22,48,0,2,511,0,NA,NA,1,Mon,0
24,2013-04-23,58,0,5,585,0,NA,NA,1,Tue,0
24,2013-04-24,57,0,8,211,0,NA,NA,1,Wed,0
24,2013-04-25,33,0,3,235,0,NA,NA,1,Thu,0
24,2013-04-26,23,0,4,197,0,NA,NA,1,Fri,0
24,2013-04-27,0,0,1,142,0,NA,NA,1,Sat,1
24,2013-04-28,0,0,0,0,0,NA,NA,1,Sun,1
24,2013-04-29,0,0,0,0,0,NA,2,1,Mon,0
24,2013-04-30,0,0,0,0,0,NA,NA,1,Tue,0
24,2013-05-01,0,0,0,0,0,NA,NA,1,Wed,0
24,2013-05-02,0,0,0,0,0,NA,NA,1,Thu,0
24,2013-05-03,0,0,0,0,0,NA,NA,1,Fri,0
24,2013-05-04,0,0,0,0,0,NA,NA,1,Sat,1
24,2013-05-05,0,0,0,0,0,NA,NA,1,Sun,1
24,2013-05-06,0,0,0,0,0,NA,NA,1,Mon,0
24,2013-05-07,0,0,0,0,0,NA,NA,1,Tue,0
24,2013-05-08,0,0,0,0,0,NA,NA,1,Wed,0
24,2013-05-09,0,0,0,0,0,NA,NA,1,Thu,0
24,2013-05-10,0,0,0,0,0,NA,NA,1,Fri,0
24,2013-05-11,0,0,0,0,0,NA,NA,1,Sat,1
24,2013-05-12,0,0,0,0,0,NA,NA,1,Sun,1
24,2013-05-13,0,0,0,0,0,9,1,1,Mon,0
24,2013-05-14,0,0,0,0,0,NA,NA,1,Tue,0
24,2013-05-15,0,0,0,0,0,NA,2,1,Wed,0
24,2013-05-16,0,0,0,0,0,NA,NA,1,Thu,0
24,2013-05-17,0,0,0,0,0,NA,NA,1,Fri,0
24,2013-05-18,0,0,0,0,0,NA,2,1,Sat,1
24,2013-05-19,0,0,0,0,0,NA,NA,1,Sun,1
24,2013-05-20,0,0,0,0,0,NA,2,1,Mon,0
24,2013-05-21,0,0,0,0,0,NA,NA,1,Tue,0
24,2013-05-22,0,0,0,0,0,NA,2,1,Wed,0
24,2013-05-23,0,0,0,0,0,NA,NA,1,Thu,0
24,2013-05-24,0,0,0,0,0,NA,NA,1,Fri,0
24,2013-05-25,0,0,0,0,0,NA,NA,1,Sat,1
24,2013-05-26,0,0,0,0,0,5,NA,1,Sun,1
24,2013-05-27,0,0,0,0,0,NA,NA,1,Mon,0
24,2013-05-28,0,0,0,0,0,NA,NA,1,Tue,0
24,2013-05-29,0,0,0,0,0,NA,NA,1,Wed,0
24,2013-05-30,0,0,0,0,0,NA,NA,1,Thu,0
24,2013-05-31,0,0,0,0,0,NA,NA,1,Fri,0
24,2013-06-01,0,0,0,0,0,NA,NA,1,Sat,1
24,2013-06-02,0,0,0,0,0,NA,NA,1,Sun,1
24,2013-06-03,0,0,0,0,0,NA,NA,1,Mon,0
24,2013-06-04,0,0,0,0,0,NA,NA,1,Tue,0
24,2013-06-05,0,0,0,0,0,NA,NA,1,Wed,0
24,2013-06-06,0,0,0,0,0,NA,NA,1,Thu,0
24,2013-06-07,0,0,0,0,0,NA,NA,1,Fri,0
24,2013-06-08,0,0,0,0,0,NA,NA,1,Sat,1
24,2013-06-09,0,0,0,0,0,NA,NA,1,Sun,1
24,2013-06-10,0,0,0,0,0,NA,NA,1,Mon,0
